"Line","population","ala","arg","asp","gln","glu","gly","his","ile","leu","lys","met","phe","pro","ser","thr","trp","tyr","val","total","ShikFam","AspFam","AspFam_Asp","SerFam","GluFam","GluFam_glu","BCAA","PyrFam","ala_t","arg_t","asp_t","gln_t","glu_t","gly_t","his_t","ile_t","leu_t","lys_t","met_t","phe_t","pro_t","ser_t","trp_t","tyr_t","val_t","ile_BCAA","leu_BCAA","val_BCAA","arg_GluFam","gln_GluFam","glu_GluFam","his_GluFam","pro_GluFam","phe_ShikFam","trp_ShikFam","tyr_ShikFam","gly_SerFam","ser_SerFam","ala_PyrFam","leu_PyrFam","val_PyrFam","asp_AspFam","ile_AspFam","lys_AspFam","met_AspFam","thr_AspFam"
7346,3,0.387722132,0.59450727,2.132471729,0.11631664,5.621970921,0.271405494,0.129240711,0.581583199,0.529886914,0.206785137,0.142164782,0.775444265,0.206785137,1.033925687,0.168012924,1.602584814,0.168012924,0.865912763,15.53473344,2.546042003,3.231017771,1.51515151505204,1.305331181,6.668820679,1.18620689660447,1.977382876,1.783521809,0.0249584026335247,0.0382695507648183,0.137271214677501,0.00748752081580616,0.361896838636711,0.0174708819464623,0.00831946756596552,0.0374376040146589,0.0341098169496496,0.0133111480669217,0.00915141431612489,0.0499168053314212,0.0133111480669217,0.0665557404633523,0.10316139766348,0.0108153078164436,0.0557404326469087,0.294117647148068,0.267973855964554,0.437908496887378,0.0891472868466974,0.0174418605026042,0.843023255776466,0.0193798449862322,0.0310077518880006,0.304568527968625,0.62944162433757,0.0659898476938049,0.207920792784617,0.792079207215383,0.217391304128426,0.297101449125033,0.485507246746541,0.66000000004333,0.18000000006809,0.063999999893532,0.044000000023522,0.051999999971526
7351,3,1.350500715,0.801144492,3.467811159,0.480686695,8.331902718,0.961373391,0.240343348,0.251788269,0.228898426,0.457796853,0.103004292,0.549356223,1.064377682,1.30472103,0.755364807,1.339055794,0.206008584,0.801144492,22.69527897,2.094420601,5.03576538,1.45214521469276,2.266094421,10.918454935,1.31043956039142,1.281831187,2.380543633,0.0595057992803338,0.0353000504227774,0.152798789721156,0.021180030244854,0.36712052444976,0.0423600605337701,0.010590015144458,0.0110943015652211,0.010085728679633,0.020171457403328,0.00453857791905344,0.0242057488575563,0.0468986384087615,0.0574886535532196,0.0590015128595707,0.00907715583810689,0.0353000504227774,0.196428571526088,0.178571428376395,0.625000000097517,0.073375262046635,0.0440251572096634,0.76310272539491,0.0220125786506257,0.0974842766981664,0.26229508186546,0.639344262255946,0.0983606558785945,0.424242424362775,0.575757575637225,0.567307692360201,0.0961538460488281,0.336538461590971,0.688636363555127,0.05,0.090909090963249,0.0204545454816245,0.15
7353,3,0.399311532,0.881239243,2.395869191,0.151462995,4.970740103,0.247848537,0.110154905,0.082616179,0.096385542,0.275387263,0.055077453,0.399311532,0.151462995,0.895008606,0.220309811,0.716006885,0.137693632,0.247848537,12.43373494,1.253012049,3.029259897,1.26436781623108,1.142857143,6.265060241,1.26038781171014,0.426850258,0.743545611,0.0321151716621683,0.0708748615964947,0.192691029892583,0.0121816168456942,0.399778516028105,0.0199335548164742,0.00885935766940195,0.00664451827215805,0.00775193797078,0.0221483942137181,0.00442967887491415,0.0321151716621683,0.0121816168456942,0.0719822812951166,0.0575858250521786,0.0110741971470722,0.0199335548164742,0.193548387172347,0.225806451310614,0.58064516151704,0.140659340708804,0.0241758242017836,0.793406593358884,0.0175824175287447,0.0241758242017836,0.318681318602388,0.57142857131456,0.109890110083052,0.216867469847892,0.783132530152108,0.537037037261188,0.129629629405478,0.333333333333333,0.790909090822061,0.0272727272697262,0.0909090907890496,0.0181818182898554,0.0727272728293079
7355,3,0.527131783,0.630490956,3.648578811,0.671834625,6.377260982,0.46511628,0.165374677,0.237726098,0.237726098,0.310077519,0.082687339,0.42377261,0.454780362,0.640826873,0.651162791,0.785529716,0.227390181,0.454780362,16.99224806,1.436692507,4.930232558,1.35127478763402,1.105943153,8.299741602,1.30145867096019,0.930232558,1.219638243,0.031021897817092,0.0371046228711894,0.214720194650925,0.0395377128810583,0.375304136302728,0.0273722628317139,0.00973236009832592,0.0139902676303091,0.0139902676303091,0.0182481751622922,0.00486618007858814,0.0249391727629946,0.0267639902851089,0.037712895358944,0.0462287104817607,0.0133819951425544,0.0267639902851089,0.255555555388333,0.255555555388333,0.488888889223333,0.0759651307515489,0.0809464507712032,0.768368617700491,0.0199252801991028,0.054794520577654,0.294964028792001,0.546762589887998,0.158273381320002,0.42056074829734,0.57943925170266,0.432203389837457,0.194915254063577,0.372881356098966,0.740041928667171,0.0482180293126854,0.0628930816857423,0.0167714885712294,0.132075471763172
7372,3,0.350758853,0.458684654,2.050590219,0.188870152,5.382799325,0.323777403,0.107925801,0.121416526,0.148397976,0.202360877,0.094435076,0.337268128,0.134907251,0.620573356,0.418212479,0.836424958,0.148397976,0.310286678,12.23608769,1.322091062,2.887015177,1.40789473696402,0.944350759,6.273187183,1.1654135337843,0.58010118,0.809443507,0.0286659316185401,0.0374862182766851,0.167585446504756,0.0154355016721852,0.439911797085201,0.0264608599744352,0.00882028665814506,0.00992282248019751,0.0121278941243024,0.0165380374942377,0.00771775083609261,0.0275633957964876,0.01102535830225,0.0507166483047655,0.0683572216210556,0.0121278941243024,0.0253583241523827,0.209302325501217,0.255813953007301,0.534883721491482,0.0731182795314973,0.0301075269221725,0.858064516166056,0.0172043010756116,0.0215053763046624,0.255102040770018,0.632653061533215,0.112244897696767,0.342857142766378,0.657142857233622,0.433333333292153,0.183333332983299,0.383333333724549,0.710280373770269,0.042056074719416,0.0700934579811528,0.0327102804142966,0.144859813114865
7373,3,0.596610169,0.393220339,2.752542373,0.122033898,3.579661017,0.20338983,0.094915254,0.122033898,0.122033898,0.162711864,0.094915254,0.230508475,0.054237288,0.650847458,0.311864407,1.749152542,0.108474576,0.271186441,11.62033898,2.088135593,3.444067796,1.25123152681799,0.854237288,4.244067796,1.18560606041877,0.515254237,0.989830508,0.0513418902862333,0.0338389731725365,0.236872812207755,0.0105017502682181,0.308051341975568,0.0175029171136968,0.00816802798639184,0.0105017502682181,0.0105017502682181,0.0140023336909574,0.00816802798639184,0.019836639481579,0.00466744456365248,0.0560093349359418,0.150525087522017,0.00933488912730496,0.0233372229043184,0.236842104803497,0.236842104803497,0.526315790393006,0.0926517572058126,0.0287539935424726,0.843450479366471,0.0223642171997009,0.0127795526855434,0.110389610604181,0.837662337572156,0.0519480518236633,0.238095237537793,0.761904762462207,0.602739725819807,0.123287670983768,0.273972603196425,0.799212598601238,0.0354330707838366,0.0472440943784488,0.0275590550540951,0.0905511811823811
7378,3,0.937399679,0.462279294,2.58105939,0.269662921,4.841091493,0.731942214,0.154093098,0.231139647,0.231139647,0.231139647,0.102728732,0.321027287,0.269662921,0.873194222,0.34670947,2.157303371,0.115569823,0.398073836,15.25521669,2.593900481,3.492776886,1.35323383085734,1.605136436,5.996789727,1.23872679036764,0.86035313,1.566613162,0.0614478114633716,0.0303030303268672,0.169191919226681,0.0176767676578968,0.317340067425814,0.0479797979192126,0.0101010101089557,0.0151515151634336,0.0151515151634336,0.0151515151634336,0.00673400673930381,0.0210437710275487,0.0176767676578968,0.0572390572840824,0.141414141459829,0.00757575754894112,0.0260942760820266,0.268656716574042,0.268656716574042,0.462686566851916,0.0770877944775401,0.0449678800285205,0.807280513972906,0.0256959314925134,0.0449678800285205,0.12376237614029,0.831683168572573,0.0445544552871379,0.455999999491632,0.544000000508368,0.59836065580049,0.147540983700736,0.254098360498774,0.738970588228979,0.0661764706261286,0.0661764706261286,0.0294117647227238,0.0992647057960404
7379,3,0.683658171,0.623688156,2.410794603,0.227886057,5.817091454,0.431784108,0.143928036,0.323838081,0.299850075,0.263868066,0.131934033,0.443778111,0.179910045,0.887556222,0.167916042,1.139430285,0.227886057,0.551724138,14.95652174,1.811094453,3.298350825,1.3681592039801,1.31934033,6.992503748,1.20206185570484,1.175412294,1.535232384,0.0457097032909471,0.04170008019525,0.161186848447024,0.015236567763649,0.38893344021576,0.0288692862890192,0.00962309542967308,0.0216519647167644,0.0200481154784856,0.0176423416210673,0.00882117081053365,0.0296712109081586,0.0120288692870913,0.0593424218163173,0.0761828388182452,0.015236567763649,0.0368885324804135,0.275510204081633,0.255102040816327,0.469387755102041,0.0891938250556373,0.0325900514626367,0.831903945087453,0.0205831903974548,0.0257289879968184,0.245033112582781,0.629139072847682,0.125827814569536,0.327272727272727,0.672727272727273,0.4453125,0.1953125,0.359375,0.730909090909091,0.0981818181818182,0.08,0.04,0.0509090909090909
7382,3,1.028355388,1.482041588,3.79584121,0.4536862,6.034026465,0.6805293,0.347826087,0.257088847,0.241965974,0.378071834,0.151228733,0.680529301,0.211720227,1.134215501,0.40831758,1.482041588,0.287334594,0.529300567,19.58412098,2.449905483,4.990548204,1.31474103575581,1.814744801,8.529300567,1.41353383457525,1.028355388,1.799621929,0.0525096525419851,0.0756756756922362,0.193822393860641,0.0231660231502512,0.30810810815365,0.0347490347253768,0.0177606177655465,0.0131274131354963,0.0123552123808418,0.0193050193259172,0.0077220076997298,0.0347490347764386,0.0108108108204711,0.0579150579266897,0.0756756756922362,0.0146718146958669,0.027027027025647,0.25,0.235294117990268,0.514705882009732,0.173758865261947,0.0531914893180479,0.707446808516251,0.0407801418495843,0.02482269505417,0.277777777845808,0.604938271408408,0.117283950745785,0.374999999793359,0.625000000206641,0.571428571428571,0.134453781708725,0.294117646862704,0.760606060664353,0.0515151515406543,0.0757575758304408,0.030303030211949,0.0818181817526033
7384,3,0.503748126,0.59970015,2.686656672,0.311844078,4.437781109,0.179910045,0.107946027,0.131934033,0.107946027,0.215892054,0.047976012,0.431784108,0.059970015,0.503748126,0.035982009,0.611694153,0.131934033,0.23988006,11.34632684,1.175412294,3.11844078,1.16071428571429,0.683658171,5.517241379,1.24324324329806,0.47976012,0.851574213,0.0443974629942883,0.052854122612248,0.236786469302871,0.0274841437583689,0.391120507242501,0.0158562367836744,0.00951374207020463,0.0116279069746946,0.00951374207020463,0.0190274841404093,0.00422832980897984,0.0380549682808185,0.0052854122612248,0.0443974629942883,0.0539112050644929,0.0116279069746946,0.0211416490448992,0.275,0.225,0.5,0.108695652193614,0.0565217391406793,0.804347826051495,0.0195652173948505,0.0108695652193614,0.36734693877551,0.520408163265306,0.112244897959184,0.263157894736842,0.736842105263158,0.591549295774648,0.126760563380282,0.28169014084507,0.861538461538461,0.0423076923076923,0.0692307692307692,0.0153846153846154,0.0115384615384615
7390,3,0.504258944,0.463373083,2.780238501,0.231686542,5.710391823,0.695059626,0.122657581,0.177172061,0.149914821,0.218057922,0.068143101,0.422487223,0.245315162,0.954003407,0.258943782,1.649063032,0.109028961,0.436115843,15.19591142,2.180579216,3.502555367,1.25980392176434,1.649063033,6.773424191,1.18615751789893,0.763202725,1.090289608,0.0331838565034226,0.0304932734992213,0.182959641192749,0.0152466367825142,0.375784753225417,0.0457399103475427,0.00807174888098946,0.0116591927988483,0.00986547083991886,0.0143497758030495,0.00448430496313067,0.0278026905608272,0.0161434977619789,0.0627802690231791,0.108520179304915,0.00717488790152476,0.0286995515402919,0.232142856932278,0.196428571451969,0.571428571615753,0.0684104627044758,0.0342052314260558,0.843058350101198,0.0181086519227569,0.0362173038455137,0.193749999954141,0.756249999954141,0.0500000000917187,0.421487603621517,0.578512396378483,0.462500000275156,0.137499999908281,0.399999999816563,0.793774318942836,0.0505836574831224,0.0622568094296167,0.0194552530538199,0.0739299610906051
7392,3,0.725111441,0.725111441,1.985141159,0.249628529,4.44576523,0.320950965,0.130757801,0.106983655,0.118870728,0.285289747,0.071322437,0.46359584,0.142644874,0.606240713,0.118870728,0.713224368,0.106983655,0.273402675,11.58989599,1.283803863,2.567607726,1.29341317334502,0.927191678,5.693907875,1.28074866314972,0.499257058,1.117384844,0.0625641025273774,0.0625641025273774,0.17128205125506,0.0215384615371341,0.383589743500364,0.027692307616645,0.0112820512895733,0.00923076920554832,0.0102564102475608,0.0246153845768895,0.0061538461657929,0.0400000000345128,0.0123076923315858,0.0523076922798166,0.0615384614853649,0.00923076920554832,0.0235897436211591,0.214285713713435,0.238095237904478,0.547619048382086,0.127348642956398,0.0438413361227767,0.780793319386117,0.0229645094143712,0.025052192120337,0.36111111156549,0.55555555529591,0.0833333331385995,0.346153845656065,0.653846154343935,0.648936169927145,0.106382978647239,0.244680851425617,0.773148148332063,0.0416666665692998,0.111111110981289,0.027777777842689,0.0462962962746592
7397,3,0.74916388,0.602006689,2.327759197,0.133779264,5.27090301,0.682274247,0.120401338,0.214046823,0.18729097,0.227424749,0.080267559,0.481605351,0.200668896,1.150501672,0.535117057,0.722408027,0.18729097,0.428093645,14.30100334,1.391304348,3.384615385,1.45402298887362,1.832775919,6.327759197,1.20050761415927,0.829431438,1.364548495,0.0523854069668373,0.0420954162926585,0.162768942965648,0.00935453693838519,0.368568755959748,0.0477081384277196,0.00841908327251674,0.0149672591433714,0.0130963517417093,0.0159027128092399,0.00561272220498621,0.0336763330201418,0.0140318054075778,0.0804490177819929,0.0505144995651753,0.0130963517417093,0.0299345182168176,0.258064516479058,0.22580645176847,0.516129031752471,0.0951374207295076,0.0211416490158831,0.832980972553277,0.0190274841775083,0.0317124735238246,0.346153845987981,0.519230769341346,0.134615384670673,0.372262773603149,0.627737226396851,0.549019608130527,0.137254902032632,0.313725489836842,0.68774703539912,0.0632411067882681,0.0671936758332735,0.023715415156396,0.158102766822943
7405,3,0.703546099,0.419858156,1.815602837,0.226950355,4.278014184,0.510638298,0.10212766,0.14751773,0.158865248,0.226950355,0.090780142,0.385815603,0.170212766,0.669503546,0.204255319,0.782978723,0.14751773,0.329078014,11.37021277,1.316312056,2.485106383,1.36874999992083,1.180141844,5.197163121,1.21485411161975,0.635460992,1.191489361,0.0618762474574168,0.0369261476889671,0.159680638676386,0.0199600798675292,0.376247504821319,0.0449101796359788,0.0089820359623754,0.0129740518479321,0.0139720558632959,0.0199600798675292,0.00798403194701166,0.033932135730825,0.0149700598786596,0.0588822354992746,0.0688622753890647,0.0129740518479321,0.0289421157419555,0.23214285669324,0.25,0.51785714330676,0.08078602618869,0.0436681223421619,0.823144104658554,0.019650655102076,0.0327510917085183,0.293103448564023,0.594827586233093,0.112068965202883,0.43269230779008,0.56730769220992,0.590476190580102,0.133333333221429,0.276190476198469,0.730593607348197,0.0593607303933274,0.0913242010694236,0.0365296804277694,0.0821917807612826
7408,3,0.924050633,0.873417722,2.708860759,0.202531646,5.367088608,0.645569619,0.215189873,0.202531646,0.17721519,0.240506329,0.17721519,0.329113924,0.126582278,1.126582278,0.101265823,1.607594937,0.189873418,0.392405063,15.60759494,2.126582279,3.430379747,1.26635514047845,1.772151897,6.784810127,1.26415094337865,0.772151899,1.493670886,0.0592051905852446,0.0559610705786295,0.173560421667376,0.0129764801546035,0.343876723392208,0.0413625303246113,0.0137875101082038,0.0129764801546035,0.0113544201192602,0.015409570143547,0.0113544201192602,0.0210867802031772,0.00811030004857366,0.0721816706757768,0.103000811026942,0.0121654501369319,0.025141930227464,0.262295082434292,0.229508196806235,0.508196720759473,0.128731343346552,0.0298507463302517,0.791044776130402,0.0317164178469279,0.0186567163458663,0.154761904700326,0.755952380904797,0.0892857143948767,0.364285713935051,0.635714286064949,0.618644067887389,0.118644067887389,0.262711864225223,0.789667896497175,0.0590405905285331,0.0701107010704375,0.0516605166395882,0.0295202952642666
7411,3,0.659913169,0.509406657,2.767004342,0.428364689,5.09406657,0.416787264,0.127351664,0.162083936,0.185238784,0.185238784,0.127351664,0.474674385,0.127351664,0.752532562,0.185238784,0.764109986,0.219971056,0.382054993,13.56874095,1.458755427,3.42691751,1.23849372333222,1.169319826,6.286541244,1.23409090902399,0.729377713,1.227206946,0.048634812281533,0.0375426621288691,0.203924914787322,0.0315699658928193,0.375426621288691,0.0307167234996848,0.00938566551379257,0.0119453924720996,0.013651877110971,0.013651877110971,0.00938566551379257,0.034982935170562,0.00938566551379257,0.0554607509107173,0.056313993230153,0.0162116040692781,0.0281569966150765,0.222222221917548,0.253968253620055,0.523809524462396,0.0810313075550388,0.0681399631965892,0.810313075550388,0.0202578268489922,0.0202578268489922,0.325396825413147,0.523809524103316,0.150793650483536,0.35643564295471,0.64356435704529,0.537735848995105,0.15094339598042,0.311320755024475,0.807432432769588,0.0472972972144871,0.0540540539594138,0.037162162097097,0.0540540539594138
7418,3,0.768971332,1.146711636,2.617200675,0.647554806,5.625632378,0.647554806,0.188870152,0.283305228,0.310286678,0.350758853,0.094435076,0.472175379,0.161888702,1.295109612,0.202360877,0.485666105,0.134907251,0.620573356,16.0539629,1.092748735,3.548060709,1.35567010313414,1.942664418,7.770657674,1.38129496416945,1.214165262,1.699831366,0.0478991596523498,0.0714285714463686,0.163025210118058,0.0403361344506409,0.350420168094446,0.0403361344506409,0.0117647058970094,0.0176470588455141,0.0193277310987183,0.0218487394785246,0.0058823529485047,0.0294117646802336,0.0100840336438052,0.0806722689012817,0.0302521008691256,0.00840336132831103,0.0386554621974366,0.233333333498056,0.255555555500648,0.511111111001296,0.147569444454722,0.0833333333118851,0.723958333259605,0.0243055555814721,0.0208333333923159,0.432098765138355,0.444444444952846,0.123456789908798,0.333333333333333,0.666666666666667,0.452380952240882,0.182539682586373,0.365079365172745,0.737642585528826,0.0798479088256209,0.0988593154875468,0.0266159696085403,0.0570342205494658
7424,3,0.6625,1.05,2.0125,0.225,5.1625,0.6,0.2125,0.2375,0.2125,0.225,0.1,0.4875,0.1875,0.725,0.238,1.25,0.2375,0.425,14.25,1.975,2.813,1.39776397515528,1.325,6.8375,1.32445520581114,0.875,1.3,0.0464912280701754,0.0736842105263158,0.141228070175439,0.0157894736842105,0.362280701754386,0.0421052631578947,0.0149122807017544,0.0166666666666667,0.0149122807017544,0.0157894736842105,0.00701754385964912,0.0342105263157895,0.0131578947368421,0.0508771929824561,0.087719298245614,0.0166666666666667,0.0298245614035088,0.271428571428571,0.242857142857143,0.485714285714286,0.153564899451554,0.0329067641681901,0.755027422303474,0.0310786106032907,0.0274223034734918,0.246835443037975,0.632911392405063,0.120253164556962,0.452830188679245,0.547169811320755,0.509615384615385,0.163461538461538,0.326923076923077,0.715428368290082,0.0844294347671525,0.0799857803057234,0.0355492356914326,0.0846071809456097
7430,3,1.221269297,0.795883362,3.252144082,0.329331046,5.914236707,1.317324186,0.17838765,0.288164666,0.233276158,0.329331046,0.123499142,0.699828473,0.274442539,1.138936535,0.480274443,1.234991424,0.274442539,0.631217839,18.71698113,2.209262436,4.473413379,1.3755274262784,2.456260721,7.492281304,1.26682134570844,1.152658663,2.085763294,0.0652492668832434,0.042521994143828,0.173753665690638,0.0175953079031608,0.315982404743708,0.0703812317194979,0.00953079178533103,0.0153958944553362,0.0124633431203336,0.0175953079031608,0.00659824045032843,0.0373900293075735,0.0146627566215856,0.0608504398807395,0.065982404716994,0.0146627566215856,0.0337243401922477,0.25000000021689,0.20238095239128,0.54761904739183,0.106227106231995,0.0439560439120426,0.789377289376801,0.0238095237968123,0.0366300366823493,0.316770186102055,0.559006211247598,0.124223602650346,0.536312849339417,0.463687150660583,0.585526315720081,0.111842105319934,0.302631578959985,0.726993864968275,0.0644171780217676,0.073619631833269,0.0276073618815902,0.107361963295098
7438,3,0.309677419,0.425806452,1.741935484,0.129032258,3.935483871,0.309677418,0.141935484,0.116129032,0.129032258,0.193548387,0.064516129,0.348387097,0.103225806,0.387096774,0.283870968,1.290322581,0.15483871,0.232258065,10.29677419,1.793548388,2.4,1.37777777767572,0.696774192,4.735483871,1.20327868852292,0.477419355,0.670967742,0.0300751879458279,0.0413533835104914,0.169172932401657,0.0125313283188548,0.382205513919306,0.0300751878487101,0.0137844611701638,0.0112781954675457,0.0125313283188548,0.0187969924782822,0.00626566415942739,0.033834586499755,0.0100250626162367,0.0375939849565643,0.125313283285666,0.0150375940214729,0.0225563910322093,0.243243242620526,0.270270270043828,0.486486487335646,0.0899182562119216,0.0272479563894602,0.831062670300878,0.0299727520706405,0.0217983650270995,0.194244604344625,0.719424460267196,0.0863309353881787,0.444444443487654,0.555555556512346,0.461538460965237,0.192307692193047,0.346153846841716,0.725806451666667,0.0483870966666667,0.08064516125,0.0268817204166667,0.11827957
7446,3,0.629213483,0.86035313,2.92776886,0.500802568,5.123595506,0.616372392,0.282504013,0.308186196,0.295345104,0.295345104,0.115569823,0.436597111,0.218298555,0.616372392,0.475120385,1.772070626,0.243980738,0.462279294,16.17977528,2.452648475,4.121990368,1.40789473660841,1.232744784,6.985553772,1.36340852118782,1.065810594,1.386837881,0.0388888888820216,0.0531746031765653,0.180952380940608,0.0309523809406085,0.31666666670787,0.0380952381187831,0.0174603174711089,0.0190476190593915,0.0182539682343474,0.0182539682343474,0.00714285711636905,0.0269841270008047,0.0134920634694996,0.0380952381187831,0.109523809529696,0.0150793650577822,0.0285714285890873,0.289156626641675,0.277108433395812,0.433734939962513,0.12316176470483,0.0716911764400631,0.733455882415044,0.0404411764937453,0.0312499999463178,0.178010471313057,0.72251308903939,0.0994764396475528,0.5,0.5,0.453703703670321,0.212962962755991,0.333333333573688,0.710280373949675,0.0747663552036714,0.0716510902822177,0.0280373830800761,0.115264797484359
7449,3,0.50921273,0.5360134,2.170854271,0.093802345,4.288107203,0.603015075,0.13400335,0.16080402,0.16080402,0.227805695,0.08040201,0.37520938,0.16080402,0.58961474,0.2680067,1.058626466,0.174204355,0.29480737,11.88609715,1.608040201,2.907872696,1.33950617268311,1.192629815,5.212730318,1.21562499984915,0.61641541,0.96482412,0.0428410371860371,0.0450958286168812,0.182638105982501,0.00789177000795421,0.360766629187445,0.0507328071939913,0.0112739571542203,0.0135287485850644,0.0135287485850644,0.0191657271621745,0.00676437429253218,0.0315670800318168,0.0135287485850644,0.0496054114785693,0.0890642616024723,0.0146561443004864,0.0248027057392847,0.260869565217391,0.260869565217391,0.478260869565217,0.102827763436965,0.0179948586014689,0.822622108071235,0.0257069408592413,0.0308483290310895,0.233333333188229,0.658333333545807,0.108333333265964,0.50561797752809,0.49438202247191,0.527777777777778,0.166666666666667,0.305555555555556,0.746543778889005,0.0552995391514897,0.0783410137979438,0.0276497695757449,0.0921658985858162
7460,3,1.129271917,0.76077266,2.151560178,0.309063893,6.835066865,0.677563149,0.178306092,0.190193165,0.225854383,0.285289747,0.106983655,0.641901932,0.178306092,0.927191679,0.344725111,1.176820208,0.285289747,0.511144131,16.9153046,2.104011887,3.078751856,1.43093922609308,1.604754828,8.261515602,1.20869565216755,0.927191679,1.866270431,0.0667603654621744,0.0449754041083008,0.127196064680975,0.0182712579116075,0.404075896156195,0.040056219206363,0.0105411103267984,0.0112438510270752,0.0133520730687877,0.0168657765110538,0.00632466618425541,0.0379479972237686,0.0105411103267984,0.0548137737348224,0.0695713282041637,0.0168657765110538,0.0302178496389595,0.205128205211169,0.243589743216408,0.551282051572424,0.0920863309652078,0.0374100719394853,0.827338129500757,0.021582733797275,0.021582733797275,0.305084745939936,0.559322033906361,0.135593220153703,0.422222221848333,0.577777778151667,0.605095541483184,0.121019108082306,0.273885350434511,0.698841699049876,0.0617760618249709,0.0926640925750529,0.034749034675044,0.111969111875056
7472,3,0.538317757,0.523364486,1.719626168,0.224299065,5.203738318,0.85233645,0.134579439,0.179439252,0.164485981,0.224299065,0.074766355,0.642990654,0.164485981,0.717757009,0.299065421,1.046728972,0.14953271,0.373831776,13.23364486,1.839252336,2.497196261,1.45217391283615,1.570093459,6.250467289,1.20114942509298,0.717757009,1.076635514,0.0406779661004142,0.0395480225997239,0.129943502806074,0.0169491525103538,0.393220338995858,0.0644067797660395,0.0101694915062123,0.0135593220082831,0.0124293785075928,0.0169491525103538,0.00564971750345128,0.0485875706052459,0.0124293785075928,0.0542372881086972,0.0790960451994478,0.0112994350069026,0.0282485875928213,0.249999999651693,0.229166666347385,0.520833334000922,0.0837320574288986,0.0358851674009616,0.832535885302191,0.021531100440577,0.0263157894273719,0.349593495908437,0.569105691216042,0.0813008128755205,0.542857143384864,0.457142856615136,0.5,0.152777777493972,0.347222222506028,0.688622754589332,0.0718562873100506,0.0898203591375632,0.0299401197125211,0.119760479250533
7477,3,0.879279279,0.576576577,1.643243243,0.172972973,4.454054054,0.216216216,0.100900901,0.12972973,0.12972973,0.216216216,0.072072072,0.475675676,0.201801802,0.807207207,0.288288288,1.297297297,0.12972973,0.331531532,12.12252252,1.902702703,2.349549549,1.42982456128073,1.023423423,5.506306307,1.2362459548633,0.590990992,1.340540541,0.0725326991597125,0.0475624257285356,0.135552913206714,0.0142687277103116,0.367419738478655,0.0178359096172667,0.008323424504556,0.0107015458033564,0.0107015458033564,0.0178359096172667,0.00594530320575556,0.0392390012239796,0.016646849009112,0.0665873959539569,0.107015457786091,0.0107015458033564,0.0273483948124685,0.219512195204491,0.219512195204491,0.560975609591017,0.104712041948523,0.0314136125663959,0.808900523448486,0.0183246073455317,0.0366492146910635,0.250000000131392,0.681818181555398,0.0681818183132102,0.211267605509943,0.788732394490056,0.655913978061481,0.0967741937168314,0.247311828221687,0.699386503127541,0.0552147240543255,0.0920245398068002,0.0306748466022667,0.122699386409067
7482,3,0.585987261,0.636942675,2.382165605,0.229299363,6.356687898,0.802547772,0.101910828,0.165605096,0.165605096,0.25477707,0.089171975,0.407643312,0.114649682,1.082802548,0.191082803,1.452229299,0.152866242,0.433121019,15.60509554,2.012738853,3.082802549,1.29411764762677,1.88535032,7.439490446,1.17034068140119,0.764331211,1.184713376,0.0375510204021474,0.0408163265240733,0.152653061232075,0.0146938775486664,0.407346938806374,0.0514285715164548,0.00653061224385173,0.0106122449282999,0.0106122449282999,0.0163265306096293,0.00571428574541108,0.0261224489754069,0.00734693880637401,0.0693877551229654,0.0930612244748871,0.00979591836577759,0.0277551020363698,0.216666667037361,0.216666667037361,0.566666665925278,0.0856164383331476,0.0308219177999332,0.85445205476644,0.0136986301333036,0.0154109589671755,0.20253164556962,0.721518987341772,0.0759493670886076,0.425675676019722,0.574324323980278,0.494623655705226,0.139784946599607,0.365591397695167,0.772727272388148,0.0537190083918021,0.082644628045557,0.028925619978135,0.0619834711963578
7483,3,0.430769231,0.529230769,2.363076923,0.147692308,4.553846154,0.221538462,0.098461538,0.098461538,0.16,0.172307692,0.061538462,0.233846154,0.098461538,0.935384615,0.073846154,1.563076923,0.086153846,0.32,12.14769231,1.883076923,2.769230769,1.17187499994049,1.156923077,5.427692307,1.1918918916996,0.578461538,0.910769231,0.0354609929200619,0.0435663626880256,0.194528875336652,0.0121580547342658,0.374873353538208,0.0182370821013987,0.00810536976796377,0.00810536976796377,0.0131712259346813,0.0141843971350967,0.00506585616671748,0.0192502533018142,0.00810536976796377,0.0770010131249365,0.128672745663246,0.00709219856754834,0.0263424518693625,0.170212765295383,0.276595744901539,0.553191489803078,0.0975056689041603,0.0272108844139016,0.839002267709057,0.0181405894864408,0.0181405894864408,0.12418300662272,0.830065359470182,0.0457516339070977,0.191489362088332,0.808510637911668,0.47297297310651,0.175675675631163,0.351351351262327,0.853333333376667,0.0355555553918519,0.0622222221162963,0.0222222223907407,0.0266666667244444
